StudentID,ClassroomID,TeacherID,SchoolID
323724,24202,49664,4189
323728,24202,49664,4189
323729,24202,49664,4189
323730,24202,49664,4189
323731,24202,49664,4189
323732,24202,49664,4189
323733,24202,49664,4189
323734,24202,49664,4189
323735,24202,49664,4189
323736,24202,49664,4189
323737,24202,49664,4189
323738,24202,49664,4189
323739,24202,49664,4189
323740,24202,49664,4189
323741,24202,49664,4189
323742,24202,49664,4189
323743,24202,49664,4189
323744,24202,49664,4189
246708,18603,56338,4771
61604,6299,12330,189
61605,6485,9811,84
61607,6297,47819,3558
61609,6908,36023,2416
12248,14175,24713,398
323768,24203,118778,4347
323769,24203,118778,4347
323770,24203,118778,4347
323771,24203,118778,4347
323772,24203,118778,4347
323773,24203,118778,4347
323774,24203,118778,4347
323775,24203,118778,4347
323776,24203,118778,4347
323778,24203,118778,4347
323779,24203,118778,4347
323780,24203,118778,4347
323781,24203,118778,4347
323782,24203,118778,4347
12251,13194,29966,398
323784,24203,118778,4347
323783,24203,118778,4347
246716,18603,56338,4771
323785,24203,118778,4347
12252,13194,29966,398
246719,18603,56338,4771
192735,15617,192298,7343
192749,15188,33262,2143
192750,15188,33262,2143
12259,13194,29966,398
440101,32625,316611,9019
192754,15188,33262,2143
192763,15188,33262,2143
192764,15188,33262,2143
192765,15188,33262,2143
192766,15188,33262,2143
192769,15188,33262,2143
192770,15188,33262,2143
192771,14405,173936,6864
192776,15603,2105,296
12264,10649,11666,398
192778,15188,33262,2143
192781,15188,33262,2143
192782,15345,49562,4138
192784,15188,33262,2143
192785,15188,33262,2143
192786,15188,33262,2143
192791,15188,33262,2143
192792,15188,33262,2143
192795,15188,33262,2143
192796,15188,33262,2143
192798,15188,33262,2143
323890,24137,262487,3887
12274,14175,24713,398
323898,23939,23467,948
323901,19372,29051,1967
323902,19372,29051,1967
323904,24142,262487,3887
192834,15188,33262,2143
192835,15188,33262,2143
192836,15188,33262,2143
192837,15188,33262,2143
192838,15188,33262,2143
61767,6458,48494,500
192839,15188,33262,2143
61768,11609,12330,189
192840,15188,33262,2143
192842,15385,10189,360
192844,15385,10189,360
61771,7031,49318,4081
192846,15385,10189,360
61775,7031,49318,4081
61776,7031,49318,4081
192849,15188,33262,2143
192850,15188,33262,2143
192847,15188,33262,2143
192848,15188,33262,2143
61774,7031,49318,4081
192854,15188,33262,2143
192851,15372,49518,4133
61777,7031,49318,4081
61780,5886,49246,675
192852,15385,10189,360
192853,15188,33262,2143
192860,15345,49562,4138
192862,15188,33262,2143
192864,15188,33262,2143
192868,15629,191253,4525
90438,8575,45490,3217
192877,6458,48494,500
64389,6710,55331,4731
90442,8575,45490,3217
323967,24160,262487,3887
122290,10745,118778,4347
323968,24160,262487,3887
352695,25996,14810,1757
323973,24160,262487,3887
403063,29809,36041,2423
455058,33307,16283,261
455059,33307,16283,261
192914,14604,178043,4138
455065,30851,9324,226
64396,6710,55331,4731
455067,30851,9324,226
192923,15345,49562,4138
455069,30851,9324,226
455070,30851,9324,226
455071,30851,9324,226
455072,30851,9324,226
455073,30851,9324,226
455068,30851,9324,226
455075,30851,9324,226
455076,30851,9324,226
455077,30851,9324,226
403069,29809,36041,2423
455079,30851,9324,226
455080,30851,9324,226
64399,6710,55331,4731
455082,30851,9324,226
192936,14604,178043,4138
455084,30851,9324,226
455085,30851,9324,226
455078,30851,9324,226
455087,30851,9324,226
455083,30851,9324,226
455089,30851,9324,226
122292,10745,118778,4347
403072,29809,36041,2423
455098,30851,9324,226
64403,6710,55331,4731
192969,15617,192298,7343
298870,13037,154223,6411
64407,7206,12469,204
246770,19314,49150,3974
64411,7206,12469,204
298876,22635,289569,8551
324074,19520,197024,346
142567,12241,22877,1618
61934,6583,31542,1882
61935,6071,13710,561
61936,6071,13710,561
324081,19594,51529,4500
61937,6071,13710,561
61939,6071,13710,561
61940,6071,13710,561
61941,6071,13710,561
61942,6071,13710,561
61943,6071,13710,561
61944,6907,36023,2416
61945,6071,13710,561
61946,6908,36023,2416
61947,7047,59300,4839
61948,7047,59300,4839
61949,7047,59300,4839
61950,7047,59300,4839
61951,7047,59300,4839
61952,6583,31542,1882
61953,5968,20211,268
61958,6828,20208,237
61959,6297,47819,3558
61960,6502,11632,205
61961,6502,11632,205
61962,6483,9811,84
61963,6188,1380,221
61965,6502,11632,205
61966,6584,31542,1882
61967,12103,11632,205
61968,6483,9811,84
61969,25726,11632,205
116523,10364,104185,5498
116524,25584,10975,275
116525,15156,10975,275
116526,15156,10975,275
193058,11595,126616,5954
193059,17301,61932,4896
350992,26240,49731,2255
246786,19534,49762,4221
62000,6736,8417,306
62001,6736,8417,306
193074,13027,1878,
62003,5807,49188,4011
62002,5807,49188,4011
62005,5807,49188,4011
62006,5593,28302,1933
62007,6529,8996,301
350995,26240,49731,2255
62009,12103,11632,205
62008,5807,49188,4011
62011,6583,31542,1882
62012,6828,20208,237
62013,5807,49188,4011
62014,5807,49188,4011
62015,6827,54977,4715
116533,10364,104185,5498
62021,6736,8417,306
220740,17377,125883,5937
116534,15156,10975,275
62028,6502,11632,205
62030,6528,8996,301
90484,18141,49589,2217
116536,15156,10975,275
90485,8488,49589,2217
90486,8488,49589,2217
403105,29810,36041,2423
116538,10364,104185,5498
90487,8488,49589,2217
122299,10745,118778,4347
90488,18139,49589,2217
116540,15156,10975,275
455279,15868,167264,6745
116542,15156,10975,275
62070,6512,19269,256
62071,6512,19269,256
62072,6512,19269,256
90492,8488,49589,2217
62074,6512,19269,256
62077,6792,58673,2709
455295,33309,16283,261
62079,25726,11632,205
116545,10364,104185,5498
455298,33309,16283,261
455297,33307,16283,261
455302,33309,16283,261
116547,10364,104185,5498
62094,6659,12715,264
62095,6659,12715,264
62096,6659,12715,264
62098,6659,12715,264
62099,6659,12715,264
324243,19720,142574,208
62100,6659,12715,264
62102,6659,12715,264
62103,6659,12715,264
62104,6659,12715,264
62105,6659,12715,264
62106,6659,12715,264
62101,6659,12715,264
122301,10745,118778,4347
62113,7055,20876,1569
62114,7055,20876,1569
62115,7055,20876,1569
62118,6659,12715,264
62119,7055,20876,1569
116553,10364,104185,5498
62121,7055,20876,1569
62122,7055,20876,1569
62124,7055,20876,1569
246812,18814,51529,4500
62126,6659,12715,264
62125,6659,12715,264
62128,7055,20876,1569
116555,10364,104185,5498
246813,18814,51529,4500
62132,7055,20876,1569
455350,33840,1454,284
62135,7055,20876,1569
116556,10364,104185,5498
455352,33840,1454,284
455354,33840,1454,284
62139,7055,20876,1569
62140,7055,20876,1569
62141,7055,20876,1569
62142,7055,20876,1569
455351,33840,1454,284
455353,33840,1454,284
62145,6659,12715,264
62146,6659,12715,264
246815,17307,33888,2247
62148,6659,12715,264
62149,6659,12715,264
62150,6659,12715,264
62144,6659,12715,264
246816,18814,51529,4500
62153,6487,9811,84
116558,10364,104185,5498
62155,6528,8996,301
324300,18340,189275,7218
246818,18814,51529,4500
62159,6017,20887,1705
62160,6017,20887,1705
62161,5807,49188,4011
62162,6017,20887,1705
324304,24253,192260,7341
62164,6659,12715,264
116561,10364,104185,5498
62166,7055,20876,1569
62167,7059,49518,4133
90511,8488,49589,2217
408860,25264,183293,7068
116563,10364,104185,5498
62172,6391,26626,1478
62173,7229,23203,184
92192,8569,73674,5039
116564,9168,9328,418
62179,6628,53771,159
122304,10643,92388,3812
62181,6502,11632,205
62183,25726,11632,205
62184,6502,11632,205
246824,18814,51529,4500
62187,6583,31542,1882
62188,25726,11632,205
62189,,,
62190,,,
62191,6458,48494,500
246825,18814,51529,4500
62193,6458,48494,500
62194,6458,48494,500
62192,6458,48494,500
62196,6458,48494,500
62197,6458,48494,500
324342,18932,234250,8055
62198,6458,48494,500
90517,8488,49589,2217
62201,6583,31542,1882
62202,6583,31542,1882
62203,,,
62204,6829,20208,237
62205,5591,9324,226
62206,6583,31542,1882
62207,6771,28302,1933
62208,6771,28302,1933
62209,6528,8996,301
90518,8488,49589,2217
62211,6771,28302,1933
62212,6771,28302,1933
62213,6771,28302,1933
62214,6771,28302,1933
246829,17307,33888,2247
62215,6771,28302,1933
62217,6771,28302,1933
62218,6771,28302,1933
324355,23498,256300,8208
62216,6771,28302,1933
90522,6914,45490,3217
90523,6914,45490,3217
246833,10230,51529,4500
90524,6914,45490,3217
220782,17829,200803,7718
246834,18814,51529,4500
62238,6771,28302,1933
90525,8599,49759,4219
220783,17829,200803,7718
62239,6771,28302,1933
62242,,,
246836,17306,33888,2247
220785,17829,200803,7718
90529,6914,45490,3217
246839,17307,33888,2247
403149,20695,261401,8263
220789,17829,200803,7718
246842,18814,51529,4500
90536,8599,49759,4219
220795,17829,200803,7718
90538,8599,49759,4219
90539,8599,49759,4219
220797,17874,129858,6011
403158,20695,261401,8263
90542,8599,49759,4219
90543,8599,49759,4219
220802,17874,129858,6011
90545,8599,49759,4219
62343,6771,28302,1933
90546,8599,49759,4219
62345,5591,9324,226
62346,5591,9324,226
62347,5636,9274,67
62348,5636,9274,67
62349,6319,1948,272
62344,5591,9324,226
62351,6529,8996,301
62352,6529,8996,301
62353,6528,8996,301
90548,8599,49759,4219
62355,6529,8996,301
62350,25726,11632,205
220808,17874,129858,6011
298963,31611,423749,10968
90551,8599,49759,4219
220809,17829,200803,7718
246862,17306,33888,2247
193456,14604,178043,4138
90554,8599,49759,4219
220812,17874,129858,6011
62390,6977,5548,260
62391,6299,12330,189
62392,6771,28302,1933
62393,7070,24144,1737
193466,15385,10189,360
62395,6612,9173,153
193468,14642,33344,2156
62397,7056,45348,3206
193469,14642,33344,2156
62399,7056,45348,3206
90557,8599,49759,4219
62396,7056,45348,3206
62401,7056,45348,3206
193475,15603,2105,296
62403,7056,45348,3206
90558,6914,45490,3217
62400,7056,45348,3206
193479,15587,59300,4839
193480,15587,59300,4839
193481,15587,59300,4839
193482,15587,59300,4839
62409,6977,5548,260
193484,15587,59300,4839
62410,6977,5548,260
62411,6977,5548,260
90560,8599,49759,4219
193483,15587,59300,4839
62419,6977,5548,260
62420,5737,47922,3607
62421,6977,5548,260
62422,5737,47922,3607
220819,17914,208440,7854
62424,5591,9324,226
62425,5737,47922,3607
62426,6391,26626,1478
90562,6914,45490,3217
62428,6583,31542,1882
62427,6583,31542,1882
90563,8599,49759,4219
193503,15188,33262,2143
62431,5807,49188,4011
62433,6934,10755,244
62434,6934,10755,244
62435,6934,10755,244
62436,6934,10755,244
62437,6934,10755,244
62438,6934,10755,244
62439,6934,10755,244
62440,6934,10755,244
62441,6529,8996,301
62442,6069,49262,4053
62443,6069,49262,4053
62444,6908,36023,2416
62446,7057,48862,3873
62447,6571,16248,150
62449,7057,48862,3873
62451,7057,48862,3873
62452,7057,48862,3873
62453,7057,48862,3873
62454,7057,48862,3873
62455,7057,48862,3873
220826,17914,208440,7854
62457,7057,48862,3873
62458,7057,48862,3873
62459,7057,48862,3873
62460,7057,48862,3873
62461,7057,48862,3873
220827,17914,208440,7854
62463,7057,48862,3873
62464,7057,48862,3873
62465,7057,48862,3873
62466,7057,48862,3873
62467,7057,48862,3873
62468,7057,48862,3873
62469,7057,48862,3873
62470,7057,48862,3873
62473,7057,48862,3873
62474,6319,1948,272
62475,7057,48862,3873
62476,7057,48862,3873
62477,6799,20185,1111
62478,6635,56338,4771
62479,6392,26626,1478
62481,6635,56338,4771
62482,6635,56338,4771
62484,7076,54979,4716
62485,,,
62486,7076,54979,4716
62487,7076,54979,4716
62488,7076,54979,4716
62489,7076,54979,4716
62490,7076,54979,4716
62491,7076,54979,4716
62492,7076,54979,4716
62493,7076,54979,4716
62494,7076,54979,4716
62495,7072,54979,4716
62496,7074,54979,4716
62498,7072,54979,4716
62499,7074,54979,4716
62500,7074,54979,4716
62501,7074,54979,4716
62502,7074,54979,4716
62503,7074,54979,4716
62504,7072,54979,4716
62507,7076,54979,4716
62508,7074,54979,4716
62509,7074,54979,4716
62510,7074,54979,4716
246888,18664,8968,282
246889,18768,188842,500
62514,7076,54979,4716
90580,8568,2697,64
455733,30658,397710,9963
246890,19284,21431,303
455736,30658,397710,9963
62524,,,
62525,7074,54979,4716
324671,23861,284904,
455743,30378,121432,5808
324673,22353,124030,2443
359597,25751,15077,83
455748,19542,29101,1969
455749,19542,29101,1969
455750,19542,29101,1969
455753,33311,16283,261
455755,33311,16283,261
62540,7080,54979,4716
455758,33311,16283,261
62545,7079,54979,4716
246897,18767,232035,8042
324701,24137,262487,3887
62560,7079,54979,4716
403208,29439,83440,5139
62561,7079,54979,4716
62563,7079,54979,4716
62564,7080,54979,4716
62565,7080,54979,4716
62566,7080,54979,4716
246899,18604,56338,4771
246900,18604,56338,4771
62569,7080,54979,4716
62570,7080,54979,4716
62571,7080,54979,4716
62568,7080,54979,4716
62573,7080,54979,4716
246901,18604,56338,4771
62575,7080,54979,4716
62576,7080,54979,4716
62572,7080,54979,4716
62578,7080,54979,4716
62579,,,
62580,7080,54979,4716
62581,7080,54979,4716
62582,7080,54979,4716
455799,19542,29101,1969
324728,24142,262487,3887
246902,18604,56338,4771
62577,7080,54979,4716
193660,20501,193590,2222
193663,20500,193590,2222
351111,28068,20207,1241
246905,18604,56338,4771
193667,20501,193590,2222
193668,28404,382024,2222
193669,28404,382024,2222
193670,28404,382024,2222
62599,6502,11632,205
62601,6392,26626,1478
62602,6392,26626,1478
62603,6392,26626,1478
324748,24142,262487,3887
62605,6392,26626,1478
62606,6392,26626,1478
193677,28404,382024,2222
62607,6392,26626,1478
62604,6392,26626,1478
246908,19284,21431,303
193676,28404,382024,2222
193684,12132,20650,1919
62612,6659,12715,264
62613,6391,26626,1478
193686,15345,49562,4138
62616,6231,46889,3379
62617,6392,26626,1478
193689,15712,167258,6742
62615,6828,20208,237
54590,6409,12681,473
62621,7086,51359,4486
62622,7086,51359,4486
62623,7086,51359,4486
62624,6529,8996,301
324760,8838,86988,5197
62619,6231,46889,3379
220859,17773,187506,3746
62628,6688,9491,1263
246912,18604,56338,4771
324775,8838,86988,5197
62632,7772,50091,4303
324777,8838,86988,5197
62634,7772,50091,4303
351120,28068,20207,1241
62640,7772,50091,4303
193713,15188,33262,2143
62643,6210,50393,4367
324787,23325,186899,7152
193717,15345,49562,4138
62647,6210,50393,4367
62648,6210,50393,4367
62649,6210,50393,4367
62650,6210,50393,4367
62651,6210,50393,4367
193724,14604,178043,4138
62653,6210,50393,4367
220865,17917,200329,7706
62655,6210,50393,4367
62656,6210,50393,4367
62657,6210,50393,4367
62658,6483,9811,84
62659,6762,11366,751
62652,6688,9491,1263
62662,6483,9811,84
62663,6391,26626,1478
62664,6391,26626,1478
62666,6391,26626,1478
62667,6828,20208,237
62668,6391,26626,1478
62669,6391,26626,1478
62670,6391,26626,1478
62671,6502,11632,205
62672,18138,38328,2709
62673,25726,11632,205
62674,6483,9811,84
220868,17913,50209,4346
455892,33312,16283,261
455893,33312,16283,261
455894,19542,29101,1969
220870,17913,50209,4346
62676,25726,11632,205
62681,5844,5561,191
62682,6502,11632,205
351128,28068,20207,1241
62684,7003,54346,4689
62686,7086,51359,4486
62687,7003,54346,4689
62688,7003,54346,4689
62689,7003,54346,4689
62691,7086,51359,4486
62692,7003,54346,4689
62693,7003,54346,4689
62694,7003,54346,4689
220873,17913,50209,4346
193768,15345,49562,4138
220874,17807,49414,7
62698,6609,33809,2091
62699,6609,33809,2091
62700,6609,33809,2091
62701,6609,33809,2091
62702,6609,33809,2091
62703,6609,33809,2091
62704,6609,33809,2091
193777,15385,10189,360
62706,6468,8968,282
62705,6609,33809,2091
193780,15188,33262,2143
62707,6483,9811,84
62709,6784,49836,4233
62708,5591,9324,226
62713,8692,8629,1400
481393,35126,12596,137
193787,15723,182713,7043
62717,5949,32690,2098
62720,6483,9811,84
193793,15188,33262,2143
193794,14717,147343,6268
220879,17807,49414,7
62724,6736,8417,306
62725,6483,9811,84
193796,34039,2105,296
62727,6206,12214,168
62729,6483,9811,84
62730,6958,12005,1131
193802,15188,33262,2143
62732,6210,50393,4367
62731,12230,12005,1131
220881,17807,49414,7
62735,6958,12005,1131
455952,30378,121432,5808
62736,6483,9811,84
62738,6958,12005,1131
62739,12230,12005,1131
324881,24026,202627,7757
62741,7086,51359,4486
324884,24289,11757,293
62740,6784,49836,4233
62744,6286,32690,2098
62745,6736,8417,306
62746,5949,32690,2098
193816,14814,103793,5487
62742,6502,11632,205
62749,5807,49188,4011
62751,6486,9811,84
193832,15730,193831,7430
193833,15730,193831,7430
193834,15730,193831,7430
193835,15730,193831,7430
193836,15730,193831,7430
193837,12521,11085,433
193843,15736,11127,859
193844,15731,26182,157
455355,33840,1454,284
193855,15543,29938,1049
193856,15543,29938,1049
193857,15543,29938,1049
193858,15543,29938,1049
193859,15543,29938,1049
193860,15543,29938,1049
193861,15543,29938,1049
193862,15543,29938,1049
193863,15543,29938,1049
193865,15543,29938,1049
193866,15543,29938,1049
62795,6843,48567,154
193867,15543,29938,1049
193869,15543,29938,1049
193870,15543,29938,1049
193871,15543,29938,1049
193872,15543,29938,1049
193873,15543,29938,1049
193874,15543,29938,1049
193875,15543,29938,1049
193876,15543,29938,1049
193868,15543,29938,1049
193880,15723,182713,7043
193883,15723,182713,7043
481415,35126,12596,137
193898,15723,182713,7043
193900,15723,182713,7043
193904,15723,182713,7043
351159,25349,13698,543
351161,25349,13698,543
193918,15188,33262,2143
351163,25349,13698,543
325000,24101,262487,3887
351164,25349,13698,543
62863,6282,50145,4328
351165,25349,13698,543
351167,25349,13698,543
273425,20141,12789,125
220910,16859,205447,7809
220911,16864,205447,7809
220912,16864,205447,7809
351171,25349,13698,543
351172,25349,13698,543
351173,25349,13698,543
220916,16864,205447,7809
220918,17554,210426,46
351176,25349,13698,543
193995,15723,182713,7043
193996,15723,182713,7043
220919,16864,205447,7809
351177,25349,13698,543
220920,16864,205447,7809
62929,6513,19269,256
351178,25349,13698,543
62931,6513,19269,256
194004,15543,29938,1049
62933,6513,19269,256
62934,6513,19269,256
62935,19768,19269,256
62936,6513,19269,256
62937,6843,48567,154
62938,5968,20211,268
62939,6784,49836,4233
220922,17554,210426,46
62941,5968,20211,268
62942,5968,20211,268
62943,5968,20211,268
194017,15723,182713,7043
62945,5968,20211,268
62947,5968,20211,268
62946,5968,20211,268
62949,5968,20211,268
62948,5968,20211,268
62951,5968,20211,268
62952,5968,20211,268
220925,16864,205447,7809
62953,5968,20211,268
62950,5968,20211,268
62956,5968,20211,268
220926,17554,210426,46
194031,15723,182713,7043
62959,5968,20211,268
62960,5968,20211,268
62961,5968,20211,268
62963,5968,20211,268
220927,16864,205447,7809
62965,5968,20211,268
62966,5968,20211,268
62967,5968,20211,268
62968,5968,20211,268
62964,5968,20211,268
220929,16859,205447,7809
220930,17554,210426,46
62984,6486,9811,84
62985,6784,49836,4233
220931,16864,205447,7809
62986,6486,9811,84
62988,6771,28302,1933
62989,6829,20208,237
62990,6137,48345,3713
220932,16864,205447,7809
220933,16859,205447,7809
62995,6319,1948,272
62994,6191,1380,221
62997,6502,11632,205
220934,17773,187506,3746
63019,6784,49836,4233
63023,7012,48815,3846
63024,7012,48815,3846
63025,6538,50097,4308
63026,7012,48815,3846
63027,7012,48815,3846
63028,6234,46889,3379
63029,6017,20887,1705
220943,16864,205447,7809
63057,6659,12715,264
63058,6513,19269,256
63059,7113,11201,193
481462,35073,263861,3521
63061,7113,11201,193
456278,24795,330708,9238
63063,7113,11201,193
220947,17773,187506,3746
63068,7012,48815,3846
194140,14986,39580,2808
63070,7012,48815,3846
63071,7012,48815,3846
194141,14986,39580,2808
63073,7012,48815,3846
63074,7012,48815,3846
63075,7012,48815,3846
63076,7012,48815,3846
63077,7012,48815,3846
63069,7012,48815,3846
63079,7012,48815,3846
63080,7112,11201,193
63081,7112,11201,193
63082,7112,11201,193
63083,7112,11201,193
63084,7112,11201,193
63085,7112,11201,193
63086,7112,11201,193
63078,7012,48815,3846
63088,7112,11201,193
63089,7112,11201,193
63090,7112,11201,193
63087,7112,11201,193
63092,7112,11201,193
63093,7112,11201,193
63094,7112,11201,193
220953,17773,187506,3746
63096,7112,11201,193
63097,7112,11201,193
63098,7112,11201,193
63099,7112,11201,193
63095,7112,11201,193
63101,7112,11201,193
63102,7112,11201,193
63103,7112,11201,193
408897,30168,364419,2376
63104,7112,11201,193
63106,7112,11201,193
63107,6582,418,274
63100,7112,11201,193
220956,17007,119451,5776
63110,5926,49848,4239
63111,5926,49848,4239
63112,5926,49848,4239
63113,5926,49848,4239
63114,5926,49848,4239
63115,5926,49848,4239
63116,6616,50091,4303
63117,6616,50091,4303
63118,6616,50091,4303
63119,6616,50091,4303
63120,6616,50091,4303
351216,17923,47871,3583
63122,6616,50091,4303
63123,6616,50091,4303
63124,6616,50091,4303
220959,16864,205447,7809
63126,6616,50091,4303
456343,30993,101060,1551
63128,6616,50091,4303
63129,6616,50091,4303
456345,30993,101060,1551
63131,6616,50091,4303
456346,30993,101060,1551
63130,6616,50091,4303
63134,6616,50091,4303
63135,6616,50091,4303
63136,6829,20208,237
408898,30168,364419,2376
63138,6486,9811,84
456349,30993,101060,1551
63140,5851,10213,644
63139,6612,9173,153
63142,7121,57786,4817
456350,30993,101060,1551
456355,30993,101060,1551
63145,7125,45504,3223
63146,7125,45504,3223
220963,16863,205495,6893
63149,7125,45504,3223
63150,7125,45504,3223
194222,13194,29966,398
351222,25969,19130,1220
63151,7125,45504,3223
63154,7125,45504,3223
220965,16863,205495,6893
63156,7125,45504,3223
63157,7125,45504,3223
63158,7125,45504,3223
194228,15408,188854,7211
351223,26527,8968,282
63155,7125,45504,3223
80662,8028,13219,351
351225,18430,186581,7132
220969,16863,205495,6893
481485,35073,263861,3521
408900,30240,6052,302
220972,17611,116861,5688
481488,35073,263861,3521
408901,30240,6052,302
220975,16863,205495,6893
220977,16863,205495,6893
220978,16863,205495,6893
63222,6027,33341,2155
63223,6027,33341,2155
63224,6027,33341,2155
63225,6027,33341,2155
63226,6027,33341,2155
63227,6027,33341,2155
63228,11090,33341,2155
63229,11090,33341,2155
63230,6027,33341,2155
63231,6027,33341,2155
220979,16863,205495,6893
63233,6027,33341,2155
63234,6027,33341,2155
63235,6027,33341,2155
63232,6027,33341,2155
63237,6027,33341,2155
63238,11090,33341,2155
63239,11090,33341,2155
63240,6027,33341,2155
63236,6027,33341,2155
220981,16863,205495,6893
63243,6027,33341,2155
63244,6027,33341,2155
63245,11090,33341,2155
63246,6027,33341,2155
63247,6210,50393,4367
63248,6908,36023,2416
63249,6487,9811,84
63250,6458,48494,500
63242,11090,33341,2155
63253,6583,31542,1882
63254,6182,49518,4133
273440,24283,122016,5824
63256,5951,10214,412
63257,5951,10214,412
63255,6907,36023,2416
220987,16863,205495,6893
63267,5951,10214,412
63268,5951,10214,412
63269,5951,10214,412
63270,5951,10214,412
63271,5951,10214,412
273441,21117,181979,7017
220990,17760,121433,5809
194358,15769,12880,1061
194365,15729,34564,2318
63295,6828,20208,237
220993,17928,50209,4346
63297,6512,19269,256
63298,6512,19269,256
63299,25726,11632,205
194372,15263,186603,442
194373,15263,186603,442
456533,14213,20430,176
63327,5807,49188,4011
63328,6512,19269,256
63329,6512,19269,256
63330,6512,19269,256
221000,17928,50209,4346
221003,17928,50209,4346
63350,6829,20208,237
325494,24302,324754,9152
63351,7012,48815,3846
325501,24302,324754,9152
221009,17760,121433,5809
221010,17760,121433,5809
63382,6828,20208,237
63383,6829,20208,237
63384,6386,12650,211
63385,6386,12650,211
63386,6386,12650,211
63387,6386,12650,211
63388,6386,12650,211
63389,6386,12650,211
63390,6386,12650,211
63391,6828,20208,237
63392,6386,12650,211
63393,6828,20208,237
63394,6829,20208,237
221011,17760,121433,5809
63396,6829,20208,237
221012,17776,121433,5809
63398,6188,1380,221
325543,24301,324375,9146
63397,6848,29051,1967
63401,19240,56762,2376
63402,7136,21431,303
221013,17776,121433,5809
325548,24303,299930,2309
325549,24303,299930,2309
325550,24303,299930,2309
325551,24303,299930,2309
325552,24303,299930,2309
325553,24303,299930,2309
325554,24303,299930,2309
325555,24303,299930,2309
325556,24303,299930,2309
325557,24303,299930,2309
325558,24303,299930,2309
63414,7136,21431,303
325560,24303,299930,2309
325559,24303,299930,2309
325562,24303,299930,2309
325561,24303,299930,2309
63420,7136,21431,303
325565,24303,299930,2309
325566,24303,299930,2309
325567,24303,299930,2309
325568,24303,299930,2309
325564,24303,299930,2309
325569,24303,299930,2309
351277,26176,1343,253
91093,7716,12721,146
221018,17776,121433,5809
63432,6848,29051,1967
63433,7136,21431,303
63434,7136,21431,303
63435,7136,21431,303
63436,7136,21431,303
351279,26176,1343,253
247072,19555,49995,4266
63440,6928,9332,1478
221022,17760,121433,5809
63442,7136,21431,303
63441,6299,12330,189
63444,7136,21431,303
63445,7136,21431,303
63446,5851,10213,644
63450,5851,10213,644
263094,19905,9332,1478
351282,26176,1343,253
63453,7147,3512,175
63454,7147,3512,175
63456,7147,3512,175
63457,18649,3512,175
63461,7147,3512,175
63462,7147,3512,175
63465,7147,3512,175
63467,7147,3512,175
63468,7147,3512,175
351285,26176,1343,253
63470,7147,3512,175
63469,7147,3512,175
351286,26176,1343,253
63472,7147,3512,175
63475,7147,3512,175
63477,7147,3512,175
63479,7147,3512,175
63480,7147,3512,175
63481,6848,29051,1967
63482,6528,8996,301
63483,6528,8996,301
63484,6528,8996,301
63485,6528,8996,301
63486,6528,8996,301
63487,6528,8996,301
351289,26176,1343,253
63489,6528,8996,301
63490,7133,35212,2272
63491,7133,35212,2272
63492,7136,21431,303
63493,7133,35212,2272
63494,7136,21431,303
63495,7133,35212,2272
351291,26176,1343,253
63498,7133,35212,2272
63497,7133,35212,2272
63500,6840,6796,167
63501,7148,49327,3882
63502,7148,49327,3882
63503,7133,35212,2272
63504,7133,35212,2272
63506,18649,3512,175
63507,7149,3512,175
63508,7149,3512,175
63509,18649,3512,175
351293,26176,1343,253
456727,30249,36366,2439
63512,7149,3512,175
63513,7149,3512,175
63514,7149,3512,175
63515,7149,3512,175
351294,26176,1343,253
63517,7149,3512,175
63518,7149,3512,175
63510,18649,3512,175
63520,7149,3512,175
63521,7149,3512,175
63523,7149,3512,175
63524,7149,3512,175
63525,7149,3512,175
351296,26176,1343,253
63528,6829,20208,237
63532,27145,364419,2376
63537,6829,20208,237
247093,19555,49995,4266
247094,19555,49995,4266
227666,18435,49462,84
63555,5807,49188,4011
63556,7133,35212,2272
63557,7133,35212,2272
63558,7133,35212,2272
63559,7133,35212,2272
63561,7133,35212,2272
63562,6195,1010,239
63563,6195,1010,239
63564,7133,35212,2272
63565,6195,1010,239
63566,6195,1010,239
63567,6195,1010,239
63568,6195,1010,239
63569,5765,13053,16
63570,5765,13053,16
63571,18710,11632,205
63572,6195,1010,239
63573,6264,28025,1263
63575,6502,11632,205
63576,6529,8996,301
63577,5765,13053,16
63578,6264,28025,1263
63580,6195,1010,239
63581,6529,8996,301
63582,5591,9324,226
63583,5591,9324,226
63584,6529,8996,301
63585,6829,20208,237
208297,17144,6076,77
63587,5591,9324,226
63594,5591,9324,226
63600,6840,6796,167
63601,6528,8996,301
63602,17923,47871,3583
63603,6319,1948,272
63604,6998,47871,3583
63605,6998,47871,3583
63606,6998,47871,3583
63607,6998,47871,3583
63608,6998,47871,3583
63609,6998,47871,3583
63610,6998,47871,3583
63611,6998,47871,3583
63612,6998,47871,3583
63613,6998,47871,3583
63614,6998,47871,3583
63615,6998,47871,3583
63617,7056,45348,3206
63618,7056,45348,3206
63619,6998,47871,3583
63620,6998,47871,3583
63621,7056,45348,3206
63622,7056,45348,3206
54630,6282,50145,4328
63625,7056,45348,3206
63626,7056,45348,3206
63627,5951,10214,412
63628,6908,36023,2416
63629,7056,45348,3206
63630,6600,11546,51
208383,17138,48094,3656
63632,6600,11546,51
63633,6656,13475,229
63634,6600,11546,51
391264,28890,161810,6596
63637,6600,11546,51
